_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
3086224,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Inachis io (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",52 02 28 N,07,Europe,06ec0357-53a0-4e12-9eac-ea480cc2325c,,,,,52.041,,,,,28,,,"Inachis io (Linnaeus, 1758)",,,,1920,,,NHMUK:ecatalogue:2888570,,io,,BMNH(E),Europe; United Kingdom; England; Suffolk; Sudbury,,,,,,,United Kingdom,0.7267,Inachis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1061674,000 43 36 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,B W. Neave; Neave,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3037999,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",50 34 02 N,07,Europe,06ec9ae9-f971-4911-8736-9f98ab8005c5,,,,,50.5672,,,,,29,,,"Lysandra coridon (Poda, 1761)",,,,1987,,,NHMUK:ecatalogue:5657272,,coridon,,BMNH(E),Europe; United Kingdom; England; Dorset; Portland,,,,,,,United Kingdom,-2.446,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1287859,002 26 46 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G D. Trebilcock; Trebilcock,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3152272,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-13"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 57 50 N,08,Europe,06ecc43a-f047-476f-9e54-7a484637f79d,,,,,50.964,,icarus,,,03,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,1925,,,NHMUK:ecatalogue:5624426,,icarus,,BMNH(E),Europe; United Kingdom; England; South Downs,,,,,,,United Kingdom,-0.5304,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1333317,000 31 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3083566,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erynnis tages tages (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 09 04 N,05,Europe,06ed35c2-e024-4b20-96bc-0e8a5a64977e,,,,,51.1512,,tages,,,23,,,"Erynnis tages tages (Linnaeus, 1758)",,,,1920,,,NHMUK:ecatalogue:5627581,,tages,,BMNH(E),Europe; United Kingdom; England; Somerset; Batcombe,,,,,,,United Kingdom,-2.4433,Erynnis,Hesperiidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Hesperioidea; Hesperiidae,,BMNH(E)1348505,002 26 36 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3149500,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Coenonympha tullia scotica Staudinger, 1901""]}, ""preservative"": ""Dry - mounted""}",58 21 06 N,07,Europe,06edd37b-55cb-4177-a84c-df56038d79d0,,,,,58.3518,,scotica,,,18,,,"Coenonympha tullia scotica Staudinger, 1901",,,,1928,,,NHMUK:ecatalogue:2998315,,tullia,,BMNH(E),Europe; United Kingdom; Scotland; Sutherland; Scourie,,,,,,,United Kingdom,-5.1521,Coenonympha,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1096884,005 09 08 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,W Rait-Smith; Rait-Smith,Insecta,Specimen,,"Staudinger, 1901",Lepidoptera
1751575,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""gbifid"": 1265620784, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Thecla betulae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",,,,06ecf5cc-c7e0-49d8-b086-02d0ce370179,,,,,,,,,,,,,"Thecla betulae (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5684085,,betulae,,BMNH(E),,,,,,,,,,Thecla,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1138870,,,,,2015-07-23,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1770284,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"", ""created"": ""2015-07-13"", ""gbifid"": 1265635278, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",51 08 28 N,,Europe,06edfbf2-3513-476d-8854-d2ecef54c436,,,,,51.1411,,eleus,,,,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,,,,NHMUK:ecatalogue:5619152,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Surrey; Cranleigh,,,,,,,United Kingdom,-0.484,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1288380,000 29 02 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,A E Collier; Collier,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3096443,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",51 49 44 N,06,Europe,06ee2437-78de-4006-b6ef-45b855b04d97,,,,,51.829,,icarus,,,05,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,1921,,,NHMUK:ecatalogue:5730381,,icarus,,BMNH(E),Europe; United Kingdom; England; Hertfordshire,,,,,,,United Kingdom,-0.2167,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1300244,000 13 00 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,H A Leeds; Leeds,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3115533,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris rapae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 06 48 N,09,Europe,06ed76a8-919e-418f-bb16-57422e98beb9,,,,,51.1133,,,,,,,,"Pieris rapae (Linnaeus, 1758)",,,,1919,,,NHMUK:ecatalogue:5633140,,rapae,,BMNH(E),Europe; United Kingdom; England; Somerset; Bruton,,,,,,,United Kingdom,-2.4529,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1121399,002 27 10 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Capt K J. Hayward; Hayward,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1751611,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-20"", ""gbifid"": 1265620806, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra bellargus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 54 20 N,09,Europe,06ee3044-d64c-4960-9490-438d825138b5,,,,,50.9055,,,,,06,,,"Lysandra bellargus (Rottemberg, 1775)",,,,1935,,,NHMUK:ecatalogue:5690840,,bellargus,,BMNH(E),Europe; United Kingdom; England; Sussex; Amberley,,,,,,,United Kingdom,-0.529,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1383387,000 31 44 W,,,,2015-08-18,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3050149,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris rapae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 07 37 N,06,Europe,06ee3c7a-23dd-42d8-8886-0307b903fb36,,,,,51.1269,,,,,06,,,"Pieris rapae (Linnaeus, 1758)",,,,1986,,,NHMUK:ecatalogue:5698853,,rapae,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Great Ridge Wood,,,,,,,United Kingdom,-2.097,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1124302,002 05 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G D. Trebilcock; Trebilcock,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1741716,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-10"", ""gbifid"": 1265612772, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Satyrium w-album (Knoch, 1782)""]}, ""preservative"": ""Dry - mounted""}",51 15 47 N,,Europe,06edd1f3-6d4a-4339-bc47-33903df8a607,,,,,51.263,,,,,,,,"Satyrium w-album (Knoch, 1782)",,,,,,,NHMUK:ecatalogue:5612914,,w-album,,BMNH(E),Europe; United Kingdom; England; Surrey,,,,,,,United Kingdom,-0.4431,Satyrium,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,,BMNH(E)1140690,000 26 35 W,,,,2015-08-18,,,,,NHMUK,,,,,Horsley,England,,,,E A. Cockayne; Cockayne,Insecta,Specimen,,"(Knoch, 1782)",Lepidoptera
3027748,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erebia epiphron (Knoch, 1783)""]}, ""preservative"": ""Dry - mounted""}",,,,06f0e410-923c-4ed5-a463-54e06476b533,,,,,,,,,,,,,"Erebia epiphron (Knoch, 1783)",,,,,,,NHMUK:ecatalogue:2883921,,epiphron,,BMNH(E),,,,,,,,,,Erebia,Nymphalidae,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1173437,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Knoch, 1783)",Lepidoptera
3061271,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maniola jurtina iernes Graves, 1930""]}, ""preservative"": ""Dry - mounted""}",52 47 52 N,07,Europe,06ef3507-abfb-4a15-b00c-eec4d0d1f9c7,,,,,52.7977,,iernes,,,,,,"Maniola jurtina iernes Graves, 1930",,,,1930,,,NHMUK:ecatalogue:3054874,,jurtina,,BMNH(E),Europe; Republic of Ireland; Wicklow; Arklow,,,,,,,Republic of Ireland,-6.1599,Maniola,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1077260,006 09 36 W,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,A.W.S.; A.W.S.,Insecta,Specimen,,"Graves, 1930",Lepidoptera
3138152,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-16"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aporia crataegi (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,,Europe,06f08102-6c04-44c8-b1e9-b2891c88e4c5,,,,,50.8765,,,,,,,,"Aporia crataegi (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5652078,,crataegi,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Aporia,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1290463,001 37 53 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3123311,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-16"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 07 40 N,08,Europe,06f0eaad-236d-432f-818c-c869eec00468,,,,,51.1279,,,,,06,,,"Lysandra coridon (Poda, 1761)",,,,1927,,,NHMUK:ecatalogue:5655007,,coridon,,BMNH(E),Europe; United Kingdom; England; Kent; Dover,,,,,,,United Kingdom,1.3134,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1160037,001 18 48 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3123821,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-16"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 55 58 N,08,Europe,06eed2cf-4465-490f-9b2b-83841fb677c9,,,,,50.9329,,icarus,,,21,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,1929,,,NHMUK:ecatalogue:5649698,,icarus,,BMNH(E),Europe; United Kingdom; England; West Sussex; Duncton Down,,,,,,,United Kingdom,-0.6359,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1301634,000 38 09 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,W Rait Smith; Rait Smith,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3070395,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",,,,06ef9144-4d72-4c4f-8019-70709a70aa0c,,,,,,,icarus,,,,,,"Polyommatus icarus icarus (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:5676207,,icarus,,BMNH(E),,,,,,,,,,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1299759,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3157950,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus icarus ab. anticoelunata-thestylis Verity, 1943""]}, ""preservative"": ""Dry - mounted""}",51 47 46 N,06,Europe,06ef285e-3b80-4499-aafb-05a4edda2f25,,,,,51.7961,,icarus,,,30,,,"Polyommatus icarus icarus ab. anticoelunata-thestylis Verity, 1943",,,,1941,,,NHMUK:ecatalogue:5737778,,icarus,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Tring,,,,,,,United Kingdom,-0.6559,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1297400,000 39 21 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A L Goodson; Goodson,Insecta,Specimen,,"Verity, 1943",Lepidoptera
1753025,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2014-02-26"", ""gbifid"": 1265622175, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Vanessa atalanta (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 21 31 N,,Europe,06efd117-9088-48bd-9893-4f77ddfe2249,,,,,51.3587,,,,,,,,"Vanessa atalanta (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:3008476,,atalanta,,BMNH(E),Europe; United Kingdom; England; Greater London; Addington,,,,,,,United Kingdom,-0.0313,Vanessa,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1049120,000 01 53 W,,,,2015-08-19,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3135587,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 59 29 N,06,Europe,06f0b390-d001-45bf-b773-81a8621f41ff,,,,,50.9914,,,,,26,,,"Euphydryas aurinia (Rottemberg, 1775)",,,,1941,,,NHMUK:ecatalogue:3023761,,aurinia,,BMNH(E),Europe; United Kingdom; England; Devon,,,,,,,United Kingdom,-4.0033,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1108335,004 00 12 W,,,,2016-06-16,,,,,NHMUK,,,,,North Devon,England,,,,N A Watkins; Watkins,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3118552,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 39 58 N,08,Europe,06f3b792-e20a-4c1b-96d4-b81ad7eb3d4f,,,,,51.6662,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1952,,,NHMUK:ecatalogue:5727266,,coridon,,BMNH(E),Europe; United Kingdom; England; Chiltern AONB,,,,,,,United Kingdom,-0.9222,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1153847,000 55 20 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R M Craske; Craske,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1746841,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-14"", ""gbifid"": 1265616959, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyrgus malvae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 50 51 N,05,Europe,06f2d6c6-5c66-4eda-8c0a-6f8986b4422b,,,,,50.8474,,,,,26,,,"Pyrgus malvae (Linnaeus, 1758)",,,,1919,,,NHMUK:ecatalogue:5627021,,malvae,,BMNH(E),Europe; United Kingdom; England; East Sussex; Abbot's Wood,,,,,,,United Kingdom,0.2188,Pyrgus,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,,BMNH(E)1122891,000 13 08 E,,,,2015-08-19,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1741158,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2014-02-25"", ""gbifid"": 1265612018, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 58 02 N,,Europe,06f17c02-a749-49f0-affa-6f7f356286ac,,,,,50.9672,,,,,,,,"Euphydryas aurinia (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:2990501,,aurinia,,BMNH(E),Europe; United Kingdom; England; Hampshire; Eastleigh,,,,,,,United Kingdom,-1.3747,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1165131,001 22 29 W,,,,2015-08-19,,,,,NHMUK,,,,,,England,,,,R.A.; R.A.,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3147509,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-15"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,08,Europe,06f1a488-2d58-41e0-804a-d30b3df0cf2d,,,,,52.0481,,,,,09,,,"Lysandra coridon (Poda, 1761)",,,,1925,,,NHMUK:ecatalogue:5647368,,coridon,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1164201,000 01 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,W Rait Smith; Rait Smith,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1740805,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2014-02-27"", ""gbifid"": 1265611674, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea athalia ab. unifasciata Caruel, 1944""]}, ""preservative"": ""Dry - mounted""}",51 17 33 N,,Europe,06f29acd-d02d-43eb-9839-167ef36581d0,,,,,51.2926,,,,,,,,"Melitaea athalia ab. unifasciata Caruel, 1944",,,,,,,NHMUK:ecatalogue:3048027,,athalia,,BMNH(E),Europe; United Kingdom; England; Kent; Blean Wood,,,,,,,United Kingdom,1.0484,Melitaea,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1178873,001 02 54 E,,,,2015-08-18,,,,,NHMUK,,,,,,England,,,,J Shepherd; Shepherd,Insecta,Specimen,,"Caruel, 1944",Lepidoptera
3112655,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris rapae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 26 24 N,07,Europe,06f23260-a416-4f09-9a75-2d14621d6b2c,,,,,51.4399,,,,,,,,"Pieris rapae (Linnaeus, 1758)",,,,1918,,,NHMUK:ecatalogue:5631922,,rapae,,BMNH(E),Europe; United Kingdom; England; Greater London; Bexley,,,,,,,United Kingdom,0.1543,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1147920,000 09 15 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,L W Newman; Newman,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1775319,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-21"", ""gbifid"": 1265640295, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris brassicae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",52 03 23 N,,Europe,06f27999-6d8c-4ac3-a517-058d574808dc,,,,,52.0564,,,,,,,,"Pieris brassicae (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5704373,,brassicae,,BMNH(E),Europe; United Kingdom; England; Herefordshire; Hereford,,,,,,,United Kingdom,-2.716,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1131100,002 42 58 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,B O. Gardiner; Gardiner,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1778926,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-10"", ""gbifid"": 1265643920, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra bellargus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,06,Europe,06f1615f-3b06-4fcb-a3ca-0f5cd69d1c2e,,,,,52.0481,,,,,07,,,"Lysandra bellargus (Rottemberg, 1775)",,,,1950,,,NHMUK:ecatalogue:5608836,,bellargus,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1387795,000 01 27 W,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3161653,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-13"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena dispar batavus (Oberth\u00fcr & Bryk, 1923)""]}, ""preservative"": ""Dry - mounted""}",52 18 37 N,07,Europe,06f6bb00-17ee-4e1a-834b-73e618b48084,,,,,52.3104,,batavus,,,28,,,"Lycaena dispar batavus (Oberthür & Bryk, 1923)",,,,1932,,,NHMUK:ecatalogue:5617598,,dispar,,BMNH(E),Europe; United Kingdom; England; Cambridgeshire; Wicken Fen,,,,,,,United Kingdom,0.2913,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1140949,000 17 29 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,H M Edelsten; Edelsten,Insecta,Specimen,,"(Oberthür & Bryk, 1923)",Lepidoptera
3077995,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-15"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Thymelicus acteon (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 40 43 N,08,Europe,06f77719-0809-4650-a309-3c096f58a3b9,,,,,50.6787,,,,,,,,"Thymelicus acteon (Rottemberg, 1775)",,,,1903,,,NHMUK:ecatalogue:5643397,,acteon,,BMNH(E),Europe; United Kingdom; England; Devon; Sidmouth,,,,,,,United Kingdom,-3.2376,Thymelicus,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Hesperiinae,,BMNH(E)1357044,003 14 15 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
